pack_code,pack_name,type_code,type_name,faction_code,faction_name,position,exceptional,myriad,code,name,real_name,subname,text,real_text,quantity,skill_willpower,skill_intellect,skill_combat,skill_agility,health,health_per_investigator,sanity,deck_limit,real_slot,traits,real_traits,deck_requirements,deck_options,flavor,illustrator,is_unique,permanent,double_sided,back_text,back_flavor,octgn_id,url,imagesrc,backimagesrc,duplicated_by,alternated_by,cost,xp,slot,subtype_code,subtype_name,errata_date,skill_wild,restrictions,tags,victory,enemy_damage,enemy_fight,enemy_evade,hidden,exile,linked_to_code,linked_to_name,linked_card,enemy_horror,faction2_code,faction2_name,bonded_cards,bonded_to,bonded_count,shroud,clues,alternate_of_code,alternate_of_name,duplicate_of_code,duplicate_of_name,faction3_code,faction3_name,customization_text,customization_change,customization_options
core,Core Set,asset,Asset,neutral,Neutral,9,False,False,01009,The Necronomicon,The Necronomicon,John Dee Translation,"<b>Revelation</b> - Put The Necronomicon into play in your threat area, with 3 horror on it. It cannot leave play while it has 1 or more horror on it.
Treat each [elder_sign] you reveal on a chaos token as a [auto_fail].
[action]: Move 1 horror from The Necronomicon to Daisy Walker. Then, if The Necronomicon has no horror on it, discard it.","<b>Revelation</b> - Put The Necronomicon into play in your threat area, with 3 horror on it. It cannot leave play while it has 1 or more horror on it.
Treat each [elder_sign] you reveal on a chaos token as a [auto_fail].
[action]: Move 1 horror from The Necronomicon to Daisy Walker. Then, if The Necronomicon has no horror on it, discard it.",1,,,,,,False,,1.0,Hand,Item. Tome.,Item. Tome.,,,,Jessie Calderon,False,False,False,,,ea28042e-36f2-4de2-bfcc-3fbff1fd3119,https://arkhamdb.com/card/01009,/bundles/cards/01009.png,,['01509'],,,,Hand,weakness,Weakness,,,{'investigator': {'01002': '01002'}},,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,mystic,Mystic,59,False,False,01059,Holy Rosary,Holy Rosary,,You get +1 [willpower].,You get +1 [willpower].,1,1.0,,,,,False,2.0,2.0,Accessory,Item. Charm.,Item. Charm.,,,"Whether focused through a mundane trinket or a mystical artifact, there is real power in faith all the same.",Sara Biddle,False,False,False,,,2d711ea5-de12-464e-aa98-693de2e1d3a3,https://arkhamdb.com/card/01059,/bundles/cards/01059.png,,['01559'],,2.0,0.0,Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,event,Event,rogue,Rogue,51,False,False,01051,Backstab,Backstab,,<b>Fight.</b> This attack uses [agility] instead of [combat]. This attack deals +2 damage.,<b>Fight.</b> This attack uses [agility] instead of [combat]. This attack deals +2 damage.,1,,,1.0,1.0,,False,,2.0,,Tactic.,Tactic.,,,,Federico Piatti,False,False,False,,,0514d9a1-b136-4b0b-8f3d-11dc8a891a1d,https://arkhamdb.com/card/01051,/bundles/cards/01051.png,,['01551'],,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,guardian,Guardian,20,False,False,01020,Machete,Machete,,"[action]: <b>Fight.</b> You get +1 [combat] for this attack. If the attacked enemy is the only enemy engaged with you, this attack deals +1 damage.","[action]: <b>Fight.</b> You get +1 [combat] for this attack. If the attacked enemy is the only enemy engaged with you, this attack deals +1 damage.",1,,,1.0,,,False,,2.0,Hand,Item. Weapon. Melee.,Item. Weapon. Melee.,,,"Cuts through vines, underbrush, and tentacles equally well.",Jason Caffoe,False,False,False,,,d959a671-030a-40ff-909d-235b815690b1,https://arkhamdb.com/card/01020,/bundles/cards/01020.png,,['01520'],,3.0,0.0,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,event,Event,survivor,Survivor,78,False,False,01078,Cunning Distraction,Cunning Distraction,,<b>Evade.</b> Automatically evade all enemies at your location.,<b>Evade.</b> Automatically evade all enemies at your location.,1,1.0,,,,,False,,2.0,,Tactic.,Tactic.,,,That should buy us some time.,JB Casacop,False,False,False,,,8ad5533b-1062-4f54-adf4-c983feb3b172,https://arkhamdb.com/card/01078,/bundles/cards/01078.png,,['01578'],,5.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,skill,Skill,neutral,Neutral,93,False,False,01093,Unexpected Courage,Unexpected Courage,,Max 1 committed per skill test.,Max 1 committed per skill test.,2,,,,,,False,,2.0,,Innate.,Innate.,,,"Sometimes, the most selfless acts can come from the strangest places",Dleoblack,False,False,False,,,01fdc38f-af72-4655-9bb3-d5278499aeda,https://arkhamdb.com/card/01093,/bundles/cards/01093.png,,['01593'],,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,investigator,Investigator,mystic,Mystic,4,False,False,01004,Agnes Baker,Agnes Baker,The Waitress,"[reaction] After 1 or more horror is placed on Agnes Baker: Deal 1 damage to an enemy at your location. (Limit once per phase.)
[elder_sign] effect: +1 for each horror on Agnes Baker.","[reaction] After 1 or more horror is placed on Agnes Baker: Deal 1 damage to an enemy at your location. (Limit once per phase.)
[elder_sign] effect: +1 for each horror on Agnes Baker.",1,5.0,2.0,2.0,3.0,6.0,False,8.0,1.0,,Sorcerer.,Sorcerer.,"{'size': 30, 'card': {'01012': {'01012': '01012', '90018': '90018'}, '01013': {'01013': '01013', '90019': '90019'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'faction': ['mystic', 'neutral'], 'level': {'min': 0, 'max': 5}}, {'faction': ['survivor'], 'level': {'min': 0, 'max': 2}}]","""I remember another life, one of sorcery and conquest.""",Magali Villeneuve,True,False,True,"<b>Deck Size</b>: 30.
<b>Deckbuilding Options</b>: Mystic cards ([mystic]) level 0-5, Survivor cards ([survivor]) level 0-2, Neutral cards level 0-5.
<b>Deckbuilding Requirements</b> (do not count toward deck size): Heirloom of Hyperborea, Dark Memory, 1 random basic weakness.","Agnes Baker may be just an unassuming waitress in this life, but in a previous life, in a time and age undreamed of in the modern world, she had been a powerful witch. It began when she found a strange artifact - a key of some kind - in a dusty collection of family belongings in her attic. When she touched it, the memories came flooding back, along with one word: ""Hyperborea."" The more she delved into the visions and memories of her former life, the stronger her powers grew... and the more frightened she became.",207654c5-69a2-467b-b4ab-bfeffd28d310:67a13aab-aaa8-404f-8c9b-594c453c217a,https://arkhamdb.com/card/01004,/bundles/cards/01004.png,/bundles/cards/01004b.png,['01504'],"['01504', '90017']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,neutral,Neutral,12,False,False,01012,Heirloom of Hyperborea,Heirloom of Hyperborea,Artifact from Another Life,"Agnes Baker deck only.
[reaction] After you play a [[Spell]] card: Draw 1 card.","Agnes Baker deck only.
[reaction] After you play a [[Spell]] card: Draw 1 card.",1,1.0,,1.0,,,False,,1.0,Accessory,Item. Relic.,Item. Relic.,,,"The etchings on its surface change from day to day, shifting and moving whenever I'm not looking.",Dani Hartel,True,False,False,,,e88d5324-aafd-4712-883c-4dcc3be9c02c,https://arkhamdb.com/card/01012,/bundles/cards/01012.png,,['01512'],,3.0,,Accessory,,,"{'date': '2017-02-15 00:00:00.000000', 'timezone_type': 3, 'timezone': 'UTC'}",1.0,{'investigator': {'01004': '01004'}},,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,seeker,Seeker,34,False,False,01034,Hyperawareness,Hyperawareness,,"[free] Spend 1 resource: You get +1 [intellect] for this skill test.
[free] Spend 1 resource: You get +1 [agility] for this skill test.","[free] Spend 1 resource: You get +1 [intellect] for this skill test.
[free] Spend 1 resource: You get +1 [agility] for this skill test.",1,,1.0,,1.0,,False,,2.0,,Talent.,Talent.,,,,Aurore Folny,False,False,False,,,54d593d1-cf86-4211-b94b-08bf0537167c,https://arkhamdb.com/card/01034,/bundles/cards/01034.png,,['01534'],,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,event,Event,seeker,Seeker,38,False,False,01038,Barricade,Barricade,,"Attach to your location.
Non-[[Elite]] enemies cannot move into attached location.
<b>Forced</b> - When an investigator leaves attached location: Discard Barricade.","Attach to your location.
Non-[[Elite]] enemies cannot move into attached location.
<b>Forced</b> - When an investigator leaves attached location: Discard Barricade.",1,1.0,1.0,,1.0,,False,,2.0,,Insight. Tactic.,Insight. Tactic.,,,,Stephen Somers,False,False,False,,,e7c36f79-c7ac-422a-ad1b-ceef10d9e666,https://arkhamdb.com/card/01038,/bundles/cards/01038.png,,['01538'],,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,seeker,Seeker,42,False,False,01042,Encyclopedia,Encyclopedia,,[action] Exhaust Encyclopedia: Choose an investigator at your location. That investigator gets +2 to a skill of your choice until the end of the phase.,[action] Exhaust Encyclopedia: Choose an investigator at your location. That investigator gets +2 to a skill of your choice until the end of the phase.,1,,,,,,False,,2.0,Hand,Item. Tome.,Item. Tome.,,,"It's supposed to be comprehensive, but the more I search through its pages, the more I realize we know nothing about the real truths of the cosmos.",Eric Wilkerson,False,False,False,,,01f2c8ce-c9de-46bd-b26f-63ad3e3a5f92,https://arkhamdb.com/card/01042,/bundles/cards/01042.png,,['01542'],,2.0,2.0,Hand,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,rogue,Rogue,44,False,False,01044,Switchblade,Switchblade,,"Fast.
[action]: <b>Fight.</b> If you succeed by 2 or more, this attack deals +1 damage.","Fast.
[action]: <b>Fight.</b> If you succeed by 2 or more, this attack deals +1 damage.",1,,,,1.0,,False,,2.0,Hand,Item. Weapon. Melee. Illicit.,Item. Weapon. Melee. Illicit.,,,,Matthew Cowdery,False,False,False,,,af7be400-1eea-43e8-9e04-9308877e9c8f,https://arkhamdb.com/card/01044,/bundles/cards/01044.png,,"['01544', '60307']",,1.0,0.0,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,rogue,Rogue,46,False,False,01046,Pickpocketing,Pickpocketing,,"[reaction] After you evade an enemy, exhaust Pickpocketing: Draw 1 card.","[reaction] After you evade an enemy, exhaust Pickpocketing: Draw 1 card.",1,,,,1.0,,False,,2.0,,Talent. Illicit.,Talent. Illicit.,,,,Stanislav Dikolenko,False,False,False,,,4ac5b82d-8c4e-47de-841b-e952ac7ee01e,https://arkhamdb.com/card/01046,/bundles/cards/01046.png,,['01546'],,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,rogue,Rogue,48,False,False,01048,Leo De Luca,Leo De Luca,The Louisiana Lion,You may take an additional action during your turn.,You may take an additional action during your turn.,1,,1.0,,,2.0,False,2.0,2.0,Ally,Ally. Criminal.,Ally. Criminal.,,,"""I was born in Mississippi. Louisiana just sounded better.""",Paco Rico Torres,True,False,False,,,89983a3c-db1a-4e3e-8d86-361853e37c66,https://arkhamdb.com/card/01048,/bundles/cards/01048.png,,['01548'],,6.0,0.0,Ally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,survivor,Survivor,72,False,False,01072,Leather Coat,Leather Coat,,,,1,,,1.0,,2.0,False,,2.0,Body,Item. Armor.,Item. Armor.,,,"The coat was not the most fashionable choice, but it did feel warm and reassuring in its bulk.",Andreia Ugrai,False,False,False,,,e0ab946b-cf33-41e4-b84d-c5a2d226dfec,https://arkhamdb.com/card/01072,/bundles/cards/01072.png,,['01572'],,0.0,0.0,Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,skill,Skill,survivor,Survivor,81,False,False,01081,Survival Instinct,Survival Instinct,,"If this skill test is successful during an evasion attempt, the evading investigator may immediately disengage from each other enemy engaged with him or her, and may move to a connecting location.","If this skill test is successful during an evasion attempt, the evading investigator may immediately disengage from each other enemy engaged with him or her, and may move to a connecting location.",1,,,,1.0,,False,,2.0,,Innate.,Innate.,,,,David Auden Nash,False,False,False,,,44306eb3-8e29-4e9a-9286-e94e88c8985c,https://arkhamdb.com/card/01081,/bundles/cards/01081.png,,['01581'],,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,skill,Skill,neutral,Neutral,90,False,False,01090,Perception,Perception,,"Max 1 committed per skill test.
If this test is successful, draw 1 card.","Max 1 committed per skill test.
If this test is successful, draw 1 card.",2,,2.0,,,,False,,2.0,,Practiced.,Practiced.,,,"At last, I've found it!",Andreia Ugrai,False,False,False,,,f225ec3a-7bbc-495c-aa2c-3532206ce210,https://arkhamdb.com/card/01090,/bundles/cards/01090.png,,['01590'],,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,treachery,Treachery,neutral,Neutral,100,False,False,01100,Hypochondria,Hypochondria,,"<b>Revelation</b> - Add Hypochondria to your threat area.
<b>Forced</b> - After you take 1 or more damage: Take 1 direct horror.
[action] [action]: Discard Hypochondria.","<b>Revelation</b> - Add Hypochondria to your threat area.
<b>Forced</b> - After you take 1 or more damage: Take 1 direct horror.
[action] [action]: Discard Hypochondria.",1,,,,,,False,,1.0,,Madness.,Madness.,,,,Rafał Hrynkiewicz,False,False,False,,,5f5c0fc7-34ce-45ce-a609-f2b4f4fc6e5a,https://arkhamdb.com/card/01100,/bundles/cards/01100.png,,['01600'],,,,,basicweakness,Basic Weakness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,guardian,Guardian,18,False,False,01018,Beat Cop,Beat Cop,,"You get +1 [combat].
[free] Discard Beat Cop: Deal 1 damage to an enemy at your location.","You get +1 [combat].
[free] Discard Beat Cop: Deal 1 damage to an enemy at your location.",1,,,1.0,,2.0,False,2.0,2.0,Ally,Ally. Police.,Ally. Police.,,,,Nicholas Elias,False,False,False,,,f70b36ba-28ad-4d1c-9d02-bdf481aa110f,https://arkhamdb.com/card/01018,/bundles/cards/01018.png,,['01518'],,4.0,0.0,Ally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,guardian,Guardian,19,False,False,01019,First Aid,First Aid,,"Uses (3 supplies). If First Aid has no supplies, discard it.
[action] Spend 1 supply: Heal 1 damage or horror from an investigator at your location.","Uses (3 supplies). If First Aid has no supplies, discard it.
[action] Spend 1 supply: Heal 1 damage or horror from an investigator at your location.",1,1.0,,,,,False,,2.0,,Talent. Science.,Talent. Science.,,,,Sara Biddle,False,False,False,,,1eddd4eb-0221-4570-b4fc-15700c192a91,https://arkhamdb.com/card/01019,/bundles/cards/01019.png,,['01519'],,2.0,0.0,,,,,,,hd.hh.,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,skill,Skill,guardian,Guardian,25,False,False,01025,Vicious Blow,Vicious Blow,,"If this skill test is successful during an attack, that attack deals +1 damage.","If this skill test is successful during an attack, that attack deals +1 damage.",1,,,1.0,,,False,,2.0,,Practiced.,Practiced.,,,"With a sickening smack, he struck the abomination over and over... until at last, it stopped moving.",JB Casacop,False,False,False,,,d755139f-6aae-448e-8c07-fd77a67d831d,https://arkhamdb.com/card/01025,/bundles/cards/01025.png,,"['01525', '60119']",,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,seeker,Seeker,31,False,False,01031,Old Book of Lore,Old Book of Lore,,"[action] Exhaust Old Book of Lore: Choose an investigator at your location. That investigator searches the top 3 cards of his or her deck for a card, draws it, and shuffles the remaining cards into his or her deck.","[action] Exhaust Old Book of Lore: Choose an investigator at your location. That investigator searches the top 3 cards of his or her deck for a card, draws it, and shuffles the remaining cards into his or her deck.",1,1.0,,,,,False,,2.0,Hand,Item. Tome.,Item. Tome.,,,,Dimitri Bielak,False,False,False,,,6871c1fd-d639-48b7-afdc-b0245ff61e8b,https://arkhamdb.com/card/01031,/bundles/cards/01031.png,,['01531'],,3.0,0.0,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,seeker,Seeker,32,False,False,01032,Research Librarian,Research Librarian,,[reaction] After Research Librarian enters play: Search your deck for a [[Tome]] asset and add it to your hand. Shuffle your deck.,[reaction] After Research Librarian enters play: Search your deck for a [[Tome]] asset and add it to your hand. Shuffle your deck.,1,,,,1.0,1.0,False,1.0,2.0,Ally,Ally. Miskatonic.,Ally. Miskatonic.,,,"""There have been problems at the Orne Library, as we both know, given poor Armitage's condition, and the other, unrelated... incident of a few years ago...""",Tomasz Jedruszek,False,False,False,,,03adb92f-6100-4b9e-baca-54f3475ff5ef,https://arkhamdb.com/card/01032,/bundles/cards/01032.png,,['01532'],,2.0,0.0,Ally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,seeker,Seeker,35,False,False,01035,Medical Texts,Medical Texts,,"[action] Choose an investigator at your location and test [intellect] (2). If you succeed, heal 1 damage from that investigator. If you fail, deal 1 damage to that investigator.","[action] Choose an investigator at your location and test [intellect] (2). If you succeed, heal 1 damage from that investigator. If you fail, deal 1 damage to that investigator.",1,,,1.0,,,False,,2.0,Hand,Item. Tome.,Item. Tome.,,,,Anna Christenson,False,False,False,,,a3558e05-a19e-4d5c-b893-9682d8d68c71,https://arkhamdb.com/card/01035,/bundles/cards/01035.png,,['01535'],,2.0,0.0,Hand,,,,,,hd.,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,event,Event,seeker,Seeker,36,False,False,01036,Mind over Matter,Mind over Matter,,"Fast. Play only during your turn.
Until the end of the round, you may use your [intellect] in place of your [combat] and [agility].","Fast. Play only during your turn.
Until the end of the round, you may use your [intellect] in place of your [combat] and [agility].",1,,,1.0,1.0,,False,,2.0,,Insight.,Insight.,,,,Maggie Ivy,False,False,False,,,4572e948-8966-4ff0-b126-83f6e5cfa66d,https://arkhamdb.com/card/01036,/bundles/cards/01036.png,,['01536'],,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,event,Event,seeker,Seeker,37,False,False,01037,Working a Hunch,Working a Hunch,,"Fast. Play only during your turn.
Discover 1 clue at your location.","Fast. Play only during your turn.
Discover 1 clue at your location.",1,,2.0,,,,False,,2.0,,Insight.,Insight.,,,,Maggie Ivy,False,False,False,,,86e13f2c-6adc-411d-a6fe-c7dd6b8a9d1b,https://arkhamdb.com/card/01037,/bundles/cards/01037.png,,['01537'],,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,skill,Skill,seeker,Seeker,39,False,False,01039,Deduction,Deduction,,"If this skill test is successful while investigating a location, discover 1 additional clue at that location.","If this skill test is successful while investigating a location, discover 1 additional clue at that location.",1,,1.0,,,,False,,2.0,,Practiced.,Practiced.,,,I knew I had seen this symbol before. I must warn the others before it is too late!,Felicia Cano,False,False,False,,,604a5862-949c-4a8e-b97e-39d18144190e,https://arkhamdb.com/card/01039,/bundles/cards/01039.png,,"['01539', '60219']",,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
